ID,Prob1
40679, 0.16
40680, 0.21
40681, 0.50
40682, 0.44
40683, 0.49
40684, 0.59
40685, 0.36
40686, 0.39
40687, 0.68
40688, 0.25
40689, 0.16
40690, 0.55
40691, 0.24
40692, 0.20
40693, 0.53
40694, 0.20
40695, 0.43
40696, 0.24
40697, 0.16
40698, 0.13
40699, 0.61
40700, 0.27
40701, 0.63
40702, 0.55
40703, 0.45
40704, 0.27
40705, 0.31
40706, 0.34
40707, 0.28
40708, 0.49
40709, 0.22
40710, 0.06
40711, 0.14
40712, 0.14
40713, 0.54
40714, 0.27
40715, 0.12
40716, 0.16
40717, 0.26
40718, 0.69
40719, 0.36
40720, 0.36
40721, 0.20
40722, 0.81
40723, 0.26
40724, 0.23
40725, 0.13
40726, 0.32
40727, 0.45
40728, 0.14
40729, 0.58
40730, 0.36
40731, 0.71
40732, 0.14
40733, 0.41
40734, 0.21
40735, 0.55
40736, 0.49
40737, 0.55
40738, 0.28
40739, 0.23
40740, 0.16
40741, 0.21
40742, 0.28
40743, 0.24
40744, 0.17
40745, 0.22
40746, 0.05
40747, 0.47
40748, 0.26
40749, 0.36
40750, 0.23
40751, 0.15
40752, 0.75
40753, 0.14
40754, 0.30
40755, 0.26
40756, 0.32
40757, 0.10
40758, 0.38
40759, 0.62
40760, 0.16
40761, 0.25
40762, 0.28
40763, 0.12
40764, 0.14
40765, 0.28
40766, 0.55
40767, 0.30
40768, 0.30
40769, 0.38
40770, 0.17
40771, 0.28
40772, 0.49
40773, 0.30
40774, 0.28
40775, 0.71
40776, 0.32
40777, 0.21
40778, 0.37
40779, 0.34
40780, 0.21
40781, 0.26
40782, 0.41
40783, 0.11
40784, 0.26
40785, 0.36
40786, 0.26
40787, 0.12
40788, 0.22
40789, 0.68
40790, 0.55
40791, 0.36
40792, 0.12
40793, 0.25
40794, 0.32
40795, 0.82
40796, 0.32
40797, 0.48
40798, 0.03
40799, 0.35
40800, 0.13
40801, 0.38
40802, 0.17
40803, 0.61
40804, 0.26
40805, 0.28
40806, 0.58
40807, 0.51
40808, 0.13
40809, 0.32
40810, 0.50
40811, 0.26
40812, 0.58
40813, 0.40
40814, 0.35
40815, 0.07
40816, 0.76
40817, 0.35
40818, 0.55
40819, 0.82
40820, 0.21
40821, 0.20
40822, 0.09
40823, 0.32
40824, 0.21
40825, 0.32
40826, 0.44
40827, 0.14
40828, 0.16
40829, 0.29
40830, 0.46
40831, 0.17
40832, 0.31
40833, 0.56
40834, 0.07
40835, 0.35
40836, 0.17
40837, 0.32
40838, 0.49
40839, 0.14
40840, 0.63
40841, 0.23
40842, 0.41
40843, 0.14
40844, 0.28
40845, 0.39
40846, 0.14
40847, 0.58
40848, 0.10
40849, 0.35
40850, 0.12
40851, 0.15
40852, 0.34
40853, 0.41
40854, 0.30
40855, 0.46
40856, 0.19
40857, 0.20
40858, 0.07
40859, 0.31
40860, 0.62
40861, 0.36
40862, 0.21
40863, 0.57
40864, 0.41
40865, 0.34
40866, 0.38
40867, 0.41
40868, 0.24
40869, 0.30
40870, 0.50
40871, 0.07
40872, 0.81
40873, 0.14
40874, 0.50
40875, 0.07
40876, 0.39
40877, 0.47
40878, 0.38
40879, 0.55
40880, 0.31
40881, 0.34
40882, 0.45
40883, 0.15
40884, 0.35
40885, 0.27
40886, 0.55
40887, 0.39
40888, 0.22
40889, 0.17
40890, 0.24
40891, 0.24
40892, 0.38
40893, 0.21
40894, 0.48
40895, 0.47
40896, 0.26
40897, 0.64
40898, 0.17
40899, 0.32
40900, 0.37
40901, 0.27
40902, 0.54
40903, 0.20
40904, 0.41
40905, 0.20
40906, 0.27
40907, 0.21
40908, 0.35
40909, 0.25
40910, 0.26
40911, 0.17
40912, 0.40
40913, 0.15
40914, 0.57
40915, 0.52
40916, 0.63
40917, 0.49
40918, 0.30
40919, 0.18
40920, 0.04
40921, 0.17
40922, 0.51
40923, 0.42
40924, 0.08
40925, 0.31
40926, 0.12
40927, 0.05
40928, 0.69
40929, 0.27
40930, 0.32
40931, 0.27
40932, 0.20
40933, 0.31
40934, 0.14
40935, 0.27
40936, 0.44
40937, 0.39
40938, 0.17
40939, 0.84
40940, 0.17
40941, 0.31
40942, 0.22
40943, 0.38
40944, 0.46
40945, 0.22
40946, 0.14
40947, 0.54
40948, 0.07
40949, 0.22
40950, 0.49
40951, 0.22
40952, 0.27
40953, 0.29
40954, 0.25
40955, 0.36
40956, 0.44
40957, 0.35
40958, 0.27
40959, 0.20
40960, 0.39
40961, 0.05
40962, 0.49
40963, 0.38
40964, 0.39
40965, 0.38
40966, 0.14
40967, 0.28
40968, 0.20
40969, 0.10
40970, 0.13
40971, 0.74
40972, 0.31
40973, 0.43
40974, 0.36
40975, 0.38
40976, 0.32
40977, 0.78
40978, 0.17
40979, 0.30
40980, 0.68
40981, 0.25
40982, 0.06
40983, 0.31
40984, 0.45
40985, 0.39
40986, 0.61
40987, 0.21
40988, 0.43
40989, 0.22
40990, 0.57
40991, 0.64
40992, 0.26
40993, 0.30
40994, 0.28
40995, 0.27
40996, 0.20
40997, 0.28
40998, 0.52
40999, 0.68
41000, 0.39
41001, 0.36
41002, 0.39
41003, 0.13
41004, 0.39
41005, 0.45
41006, 0.62
41007, 0.69
41008, 0.26
41009, 0.30
41010, 0.51
41011, 0.34
41012, 0.28
41013, 0.24
41014, 0.27
41015, 0.54
41016, 0.26
41017, 0.51
41018, 0.69
41019, 0.56
41020, 0.88
41021, 0.74
41022, 0.07
41023, 0.10
41024, 0.32
41025, 0.61
41026, 0.06
41027, 0.24
41028, 0.30
41029, 0.20
41030, 0.56
41031, 0.24
41032, 0.36
41033, 0.27
41034, 0.56
41035, 0.12
41036, 0.19
41037, 0.21
41038, 0.24
41039, 0.20
41040, 0.47
41041, 0.55
41042, 0.38
41043, 0.36
41044, 0.34
41045, 0.13
41046, 0.16
41047, 0.04
41048, 0.26
41049, 0.66
41050, 0.56
41051, 0.31
41052, 0.17
41053, 0.16
41054, 0.51
41055, 0.05
41056, 0.23
41057, 0.17
41058, 0.16
41059, 0.47
41060, 0.13
41061, 0.17
41062, 0.28
41063, 0.49
41064, 0.31
41065, 0.36
41066, 0.62
41067, 0.19
41068, 0.15
41069, 0.24
41070, 0.65
41071, 0.38
41072, 0.22
41073, 0.20
41074, 0.25
41075, 0.81
41076, 0.26
41077, 0.24
41078, 0.41
41079, 0.30
41080, 0.17
41081, 0.20
41082, 0.39
41083, 0.55
41084, 0.06
41085, 0.43
41086, 0.20
41087, 0.62
41088, 0.17
41089, 0.41
41090, 0.04
41091, 0.27
41092, 0.28
41093, 0.12
41094, 0.30
41095, 0.39
41096, 0.27
41097, 0.44
41098, 0.21
41099, 0.20
41100, 0.32
41101, 0.24
41102, 0.46
41103, 0.43
41104, 0.49
41105, 0.56
41106, 0.37
41107, 0.21
41108, 0.06
41109, 0.35
41110, 0.44
41111, 0.20
41112, 0.32
41113, 0.41
41114, 0.39
41115, 0.17
41116, 0.29
41117, 0.30
41118, 0.61
41119, 0.50
41120, 0.38
41121, 0.32
41122, 0.47
41123, 0.43
41124, 0.40
41125, 0.30
41126, 0.23
41127, 0.04
41128, 0.21
41129, 0.35
41130, 0.44
41131, 0.38
41132, 0.16
41133, 0.60
41134, 0.07
41135, 0.84
41136, 0.63
41137, 0.10
41138, 0.25
41139, 0.60
41140, 0.32
41141, 0.32
41142, 0.34
41143, 0.38
41144, 0.16
41145, 0.07
41146, 0.12
41147, 0.71
41148, 0.76
41149, 0.19
41150, 0.71
41151, 0.21
41152, 0.32
41153, 0.17
41154, 0.14
41155, 0.73
41156, 0.21
41157, 0.24
41158, 0.34
41159, 0.56
41160, 0.26
41161, 0.46
41162, 0.59
41163, 0.22
41164, 0.75
41165, 0.53
41166, 0.44
41167, 0.12
41168, 0.62
41169, 0.55
41170, 0.51
41171, 0.21
41172, 0.44
41173, 0.54
41174, 0.51
41175, 0.36
41176, 0.13
41177, 0.20
41178, 0.16
41179, 0.45
41180, 0.55
41181, 0.56
41182, 0.22
41183, 0.35
41184, 0.40
41185, 0.19
41186, 0.27
41187, 0.39
41188, 0.53
41189, 0.39
41190, 0.41
41191, 0.43
41192, 0.55
41193, 0.04
41194, 0.30
41195, 0.50
41196, 0.25
41197, 0.81
41198, 0.34
41199, 0.50
41200, 0.35
41201, 0.32
41202, 0.13
41203, 0.28
41204, 0.12
41205, 0.20
41206, 0.20
41207, 0.25
41208, 0.52
41209, 0.54
41210, 0.11
41211, 0.12
41212, 0.05
41213, 0.58
41214, 0.05
41215, 0.34
41216, 0.16
41217, 0.20
41218, 0.46
41219, 0.16
41220, 0.29
41221, 0.57
41222, 0.70
41223, 0.55
41224, 0.26
41225, 0.13
41226, 0.47
41227, 0.76
41228, 0.39
41229, 0.37
41230, 0.26
41231, 0.16
41232, 0.62
41233, 0.16
41234, 0.22
41235, 0.91
41236, 0.34
41237, 0.22
41238, 0.41
41239, 0.40
41240, 0.08
41241, 0.27
41242, 0.32
41243, 0.43
41244, 0.12
41245, 0.50
41246, 0.04
41247, 0.32
41248, 0.32
41249, 0.69
41250, 0.12
41251, 0.32
41252, 0.49
41253, 0.22
41254, 0.94
41255, 0.21
41256, 0.09
41257, 0.61
41258, 0.49
41259, 0.25
41260, 0.75
41261, 0.23
41262, 0.15
41263, 0.36
41264, 0.33
41265, 0.22
41266, 0.25
41267, 0.39
41268, 0.52
41269, 0.25
41270, 0.37
41271, 0.44
41272, 0.71
41273, 0.45
41274, 0.05
41275, 0.17
41276, 0.32
41277, 0.23
41278, 0.14
41279, 0.20
41280, 0.17
41281, 0.46
41282, 0.55
41283, 0.28
41284, 0.94
41285, 0.82
41286, 0.35
41287, 0.18
41288, 0.24
41289, 0.48
41290, 0.37
41291, 0.45
41292, 0.41
41293, 0.16
41294, 0.28
41295, 0.34
41296, 0.36
41297, 0.36
41298, 0.17
41299, 0.51
41300, 0.50
41301, 0.20
41302, 0.17
41303, 0.39
41304, 0.13
41305, 0.20
41306, 0.06
41307, 0.04
41308, 0.25
41309, 0.18
41310, 0.05
41311, 0.23
41312, 0.12
41313, 0.17
41314, 0.20
41315, 0.39
41316, 0.50
41317, 0.62
41318, 0.51
41319, 0.20
41320, 0.10
41321, 0.21
41322, 0.38
41323, 0.18
41324, 0.20
41325, 0.61
41326, 0.46
41327, 0.64
41328, 0.24
41329, 0.61
41330, 0.54
41331, 0.06
41332, 0.23
41333, 0.58
41334, 0.11
41335, 0.68
41336, 0.14
41337, 0.19
41338, 0.20
41339, 0.20
41340, 0.11
41341, 0.21
41342, 0.20
41343, 0.23
41344, 0.39
41345, 0.24
41346, 0.08
41347, 0.49
41348, 0.54
41349, 0.12
41350, 0.27
41351, 0.43
41352, 0.46
41353, 0.34
41354, 0.20
41355, 0.30
41356, 0.17
41357, 0.08
41358, 0.51
41359, 0.34
41360, 0.38
41361, 0.20
41362, 0.39
41363, 0.20
41364, 0.27
41365, 0.75
41366, 0.20
41367, 0.12
41368, 0.27
41369, 0.43
41370, 0.24
41371, 0.38
41372, 0.70
41373, 0.27
41374, 0.12
41375, 0.74
41376, 0.51
41377, 0.50
41378, 0.17
41379, 0.40
41380, 0.61
41381, 0.37
41382, 0.14
41383, 0.32
41384, 0.33
41385, 0.39
41386, 0.20
41387, 0.26
41388, 0.45
41389, 0.35
41390, 0.20
41391, 0.39
41392, 0.26
41393, 0.45
41394, 0.59
41395, 0.36
41396, 0.43
41397, 0.34
41398, 0.02
41399, 0.26
41400, 0.76
41401, 0.50
41402, 0.20
41403, 0.71
41404, 0.29
41405, 0.57
41406, 0.13
41407, 0.38
41408, 0.38
41409, 0.17
41410, 0.25
41411, 0.49
41412, 0.41
41413, 0.13
41414, 0.33
41415, 0.36
41416, 0.26
41417, 0.26
41418, 0.26
41419, 0.07
41420, 0.53
41421, 0.26
41422, 0.14
41423, 0.23
41424, 0.24
41425, 0.21
41426, 0.26
41427, 0.52
41428, 0.38
41429, 0.60
41430, 0.27
41431, 0.05
41432, 0.12
41433, 0.39
41434, 0.34
41435, 0.36
41436, 0.16
41437, 0.39
41438, 0.26
41439, 0.36
41440, 0.10
41441, 0.61
41442, 0.39
41443, 0.18
41444, 0.27
41445, 0.44
41446, 0.43
41447, 0.08
41448, 0.16
41449, 0.38
41450, 0.76
41451, 0.36
41452, 0.50
41453, 0.39
41454, 0.58
41455, 0.50
41456, 0.52
41457, 0.13
41458, 0.81
41459, 0.22
41460, 0.16
41461, 0.60
41462, 0.32
41463, 0.39
41464, 0.41
41465, 0.15
41466, 0.34
41467, 0.27
41468, 0.15
41469, 0.23
41470, 0.48
41471, 0.28
41472, 0.33
41473, 0.23
41474, 0.03
41475, 0.16
41476, 0.71
41477, 0.57
41478, 0.34
41479, 0.46
41480, 0.20
41481, 0.34
41482, 0.41
41483, 0.32
41484, 0.41
41485, 0.24
41486, 0.13
41487, 0.29
41488, 0.62
41489, 0.40
41490, 0.28
41491, 0.74
41492, 0.22
41493, 0.24
41494, 0.13
41495, 0.40
41496, 0.31
41497, 0.55
41498, 0.61
41499, 0.35
41500, 0.29
41501, 0.06
41502, 0.46
41503, 0.32
41504, 0.18
41505, 0.32
41506, 0.10
41507, 0.15
41508, 0.04
41509, 0.24
41510, 0.06
41511, 0.16
41512, 0.39
41513, 0.42
41514, 0.22
41515, 0.36
41516, 0.20
41517, 0.25
41518, 0.26
41519, 0.29
41520, 0.17
41521, 0.32
41522, 0.20
41523, 0.32
41524, 0.31
41525, 0.54
41526, 0.74
41527, 0.26
41528, 0.40
41529, 0.40
41530, 0.38
41531, 0.24
41532, 0.06
41533, 0.38
41534, 0.07
41535, 0.06
41536, 0.27
41537, 0.28
41538, 0.63
41539, 0.38
41540, 0.07
41541, 0.16
41542, 0.38
41543, 0.51
41544, 0.26
41545, 0.45
41546, 0.22
41547, 0.28
41548, 0.14
41549, 0.44
41550, 0.51
41551, 0.04
41552, 0.94
41553, 0.57
41554, 0.06
41555, 0.30
41556, 0.76
41557, 0.24
41558, 0.32
41559, 0.39
41560, 0.39
41561, 0.26
41562, 0.06
41563, 0.26
41564, 0.18
41565, 0.06
41566, 0.25
41567, 0.26
41568, 0.54
41569, 0.58
41570, 0.32
41571, 0.31
41572, 0.49
41573, 0.26
41574, 0.71
41575, 0.53
41576, 0.43
41577, 0.16
41578, 0.31
41579, 0.40
41580, 0.17
41581, 0.21
41582, 0.18
41583, 0.27
41584, 0.34
41585, 0.21
41586, 0.36
41587, 0.23
41588, 0.50
41589, 0.88
41590, 0.60
41591, 0.17
41592, 0.39
41593, 0.20
41594, 0.55
41595, 0.44
41596, 0.41
41597, 0.82
41598, 0.39
41599, 0.54
41600, 0.22
41601, 0.31
41602, 0.32
41603, 0.26
41604, 0.38
41605, 0.22
41606, 0.15
41607, 0.13
41608, 0.12
41609, 0.07
41610, 0.68
41611, 0.30
41612, 0.20
41613, 0.18
41614, 0.48
41615, 0.36
41616, 0.13
41617, 0.42
41618, 0.55
41619, 0.71
41620, 0.32
41621, 0.13
41622, 0.32
41623, 0.97
41624, 0.32
41625, 0.04
41626, 0.16
41627, 0.81
41628, 0.38
41629, 0.16
41630, 0.17
41631, 0.26
41632, 0.16
41633, 0.13
41634, 0.22
41635, 0.10
41636, 0.56
41637, 0.54
41638, 0.10
41639, 0.68
41640, 0.54
41641, 0.53
41642, 0.50
41643, 0.38
41644, 0.44
41645, 0.21
41646, 0.17
41647, 0.54
41648, 0.27
41649, 0.13
41650, 0.54
41651, 0.43
41652, 0.17
41653, 0.37
41654, 0.36
41655, 0.71
41656, 0.28
41657, 0.39
41658, 0.26
41659, 0.33
41660, 0.45
41661, 0.40
41662, 0.76
41663, 0.20
41664, 0.24
41665, 0.41
41666, 0.25
41667, 0.28
41668, 0.43
41669, 0.32
41670, 0.49
41671, 0.05
41672, 0.35
41673, 0.45
41674, 0.44
41675, 0.14
41676, 0.24
41677, 0.06
41678, 0.29
41679, 0.26
41680, 0.51
41681, 0.45
41682, 0.21
41683, 0.44
41684, 0.45
41685, 0.32
41686, 0.20
41687, 0.27
41688, 0.44
41689, 0.23
41690, 0.20
41691, 0.30
41692, 0.24
41693, 0.42
41694, 0.35
41695, 0.20
41696, 0.23
41697, 0.31
41698, 0.38
41699, 0.15
41700, 0.07
41701, 0.35
41702, 0.36
41703, 0.26
41704, 0.50
41705, 0.27
41706, 0.21
41707, 0.68
41708, 0.52
41709, 0.17
41710, 0.71
41711, 0.13
41712, 0.16
41713, 0.56
41714, 0.38
41715, 0.28
41716, 0.20
41717, 0.18
41718, 0.23
41719, 0.46
41720, 0.53
41721, 0.26
41722, 0.22
41723, 0.24
41724, 0.19
41725, 0.23
41726, 0.38
41727, 0.36
41728, 0.32
41729, 0.16
41730, 0.10
41731, 0.23
41732, 0.27
41733, 0.38
41734, 0.47
41735, 0.23
41736, 0.69
41737, 0.08
41738, 0.38
41739, 0.20
41740, 0.11
41741, 0.69
41742, 0.32
41743, 0.22
41744, 0.26
41745, 0.13
41746, 0.42
41747, 0.17
41748, 0.26
41749, 0.46
41750, 0.39
41751, 0.26
41752, 0.44
41753, 0.51
41754, 0.24
41755, 0.26
41756, 0.27
41757, 0.55
41758, 0.38
41759, 0.34
41760, 0.16
41761, 0.27
41762, 0.31
41763, 0.17
41764, 0.38
41765, 0.36
41766, 0.38
41767, 0.22
41768, 0.14
41769, 0.49
41770, 0.20
41771, 0.69
41772, 0.20
41773, 0.32
41774, 0.26
41775, 0.57
41776, 0.44
41777, 0.24
41778, 0.42
41779, 0.31
41780, 0.49
41781, 0.27
41782, 0.44
41783, 0.20
41784, 0.07
41785, 0.28
41786, 0.46
41787, 0.25
41788, 0.88
41789, 0.35
41790, 0.14
41791, 0.15
41792, 0.46
41793, 0.29
41794, 0.29
41795, 0.29
41796, 0.32
41797, 0.14
41798, 0.39
41799, 0.32
41800, 0.36
41801, 0.22
41802, 0.76
41803, 0.24
41804, 0.20
41805, 0.52
41806, 0.35
41807, 0.16
41808, 0.45
41809, 0.24
41810, 0.64
41811, 0.21
41812, 0.35
41813, 0.28
41814, 0.35
41815, 0.54
41816, 0.47
41817, 0.33
41818, 0.05
41819, 0.12
41820, 0.63
41821, 0.14
41822, 0.38
41823, 0.81
41824, 0.21
41825, 0.21
41826, 0.17
41827, 0.16
41828, 0.27
41829, 0.29
41830, 0.20
41831, 0.30
41832, 0.28
41833, 0.68
41834, 0.04
41835, 0.55
41836, 0.17
41837, 0.63
41838, 0.55
41839, 0.07
41840, 0.44
41841, 0.16
41842, 0.46
41843, 0.40
41844, 0.13
41845, 0.31
41846, 0.69
41847, 0.26
41848, 0.20
41849, 0.63
41850, 0.35
41851, 0.39
41852, 0.07
41853, 0.05
41854, 0.76
41855, 0.38
41856, 0.32
41857, 0.29
41858, 0.20
41859, 0.32
41860, 0.12
41861, 0.46
41862, 0.52
41863, 0.55
41864, 0.34
41865, 0.38
41866, 0.38
41867, 0.05
41868, 0.20
41869, 0.23
41870, 0.61
41871, 0.38
41872, 0.12
41873, 0.36
41874, 0.38
41875, 0.12
41876, 0.38
41877, 0.23
41878, 0.06
41879, 0.08
41880, 0.39
41881, 0.46
41882, 0.24
41883, 0.23
41884, 0.25
41885, 0.29
41886, 0.39
41887, 0.55
41888, 0.41
41889, 0.42
41890, 0.20
41891, 0.14
41892, 0.44
41893, 0.20
41894, 0.29
41895, 0.24
41896, 0.81
41897, 0.58
41898, 0.24
41899, 0.39
41900, 0.20
41901, 0.54
41902, 0.97
41903, 0.25
41904, 0.30
41905, 0.61
41906, 0.42
41907, 0.32
41908, 0.55
41909, 0.41
41910, 0.50
41911, 0.32
41912, 0.44
41913, 0.55
41914, 0.23
41915, 0.12
41916, 0.17
41917, 0.13
41918, 0.44
41919, 0.17
41920, 0.32
41921, 0.32
41922, 0.49
41923, 0.39
41924, 0.27
41925, 0.06
41926, 0.94
41927, 0.47
41928, 0.26
41929, 0.52
41930, 0.32
41931, 0.39
41932, 0.36
41933, 0.60
41934, 0.17
41935, 0.36
41936, 0.26
41937, 0.38
41938, 0.41
41939, 0.44
41940, 0.20
41941, 0.05
41942, 0.53
41943, 0.30
41944, 0.37
41945, 0.26
41946, 0.97
41947, 0.04
41948, 0.39
41949, 0.41
41950, 0.11
41951, 0.51
41952, 0.36
41953, 0.43
41954, 0.12
41955, 0.25
41956, 0.38
41957, 0.49
41958, 0.46
41959, 0.26
41960, 0.20
41961, 0.67
41962, 0.58
41963, 0.36
41964, 0.55
41965, 0.38
41966, 0.46
41967, 0.21
41968, 0.44
41969, 0.35
41970, 0.32
41971, 0.17
41972, 0.36
41973, 0.20
41974, 0.36
41975, 0.41
41976, 0.24
41977, 0.08
41978, 0.61
41979, 0.26
41980, 0.20
41981, 0.40
41982, 0.97
41983, 0.31
41984, 0.26
41985, 0.23
41986, 0.44
41987, 0.18
41988, 0.35
41989, 0.20
41990, 0.30
41991, 0.49
41992, 0.10
41993, 0.53
41994, 0.67
41995, 0.46
41996, 0.32
41997, 0.04
41998, 0.39
41999, 0.57
42000, 0.41
42001, 0.39
42002, 0.54
42003, 0.27
42004, 0.24
42005, 0.34
42006, 0.32
42007, 0.41
42008, 0.15
42009, 0.35
42010, 0.35
42011, 0.69
42012, 0.35
42013, 0.51
42014, 0.20
42015, 0.24
42016, 0.74
42017, 0.40
42018, 0.20
42019, 0.07
42020, 0.12
42021, 0.16
42022, 0.14
42023, 0.30
42024, 0.48
42025, 0.31
42026, 0.15
42027, 0.39
42028, 0.12
42029, 0.44
42030, 0.11
42031, 0.36
42032, 0.26
42033, 0.17
42034, 0.27
42035, 0.49
42036, 0.07
42037, 0.15
42038, 0.49
42039, 0.44
42040, 0.21
42041, 0.12
42042, 0.38
42043, 0.23
42044, 0.04
42045, 0.36
42046, 0.63
42047, 0.26
42048, 0.39
42049, 0.58
42050, 0.67
42051, 0.06
42052, 0.39
42053, 0.34
42054, 0.28
42055, 0.43
42056, 0.23
42057, 0.45
42058, 0.45
42059, 0.47
42060, 0.43
42061, 0.12
42062, 0.25
42063, 0.20
42064, 0.26
42065, 0.19
42066, 0.32
42067, 0.25
42068, 0.35
42069, 0.23
42070, 0.39
42071, 0.13
42072, 0.41
42073, 0.07
42074, 0.05
42075, 0.71
42076, 0.32
42077, 0.43
42078, 0.39
42079, 0.43
42080, 0.39
42081, 0.42
42082, 0.50
42083, 0.20
42084, 0.07
42085, 0.17
42086, 0.23
42087, 0.11
42088, 0.12
42089, 0.36
42090, 0.31
42091, 0.55
42092, 0.31
42093, 0.49
42094, 0.44
42095, 0.23
42096, 0.16
42097, 0.17
42098, 0.20
42099, 0.26
42100, 0.39
42101, 0.46
42102, 0.60
42103, 0.55
42104, 0.55
42105, 0.26
42106, 0.83
42107, 0.36
42108, 0.37
42109, 0.43
42110, 0.23
42111, 0.28
42112, 0.36
42113, 0.20
42114, 0.21
42115, 0.12
42116, 0.63
42117, 0.20
42118, 0.30
42119, 0.50
42120, 0.61
42121, 0.21
42122, 0.61
42123, 0.17
42124, 0.11
42125, 0.06
42126, 0.66
42127, 0.82
42128, 0.49
42129, 0.39
42130, 0.28
42131, 0.52
42132, 0.48
42133, 0.24
42134, 0.13
42135, 0.15
42136, 0.07
42137, 0.27
42138, 0.06
42139, 0.04
42140, 0.11
42141, 0.28
42142, 0.33
42143, 0.46
42144, 0.36
42145, 0.42
42146, 0.28
42147, 0.17
42148, 0.13
42149, 0.27
42150, 0.45
42151, 0.42
42152, 0.26
42153, 0.56
42154, 0.69
42155, 0.04
42156, 0.27
42157, 0.29
42158, 0.41
42159, 0.69
42160, 0.51
42161, 0.41
42162, 0.04
42163, 0.75
42164, 0.13
42165, 0.84
42166, 0.83
42167, 0.10
42168, 0.55
42169, 0.40
42170, 0.17
42171, 0.66
42172, 0.25
42173, 0.20
42174, 0.46
42175, 0.20
42176, 0.73
42177, 0.41
42178, 0.17
42179, 0.44
42180, 0.16
42181, 0.46
42182, 0.08
42183, 0.39
42184, 0.52
42185, 0.39
42186, 0.15
42187, 0.31
42188, 0.20
42189, 0.32
42190, 0.38
42191, 0.21
42192, 0.17
42193, 0.39
42194, 0.27
42195, 0.08
42196, 0.32
42197, 0.13
42198, 0.61
42199, 0.84
42200, 0.41
42201, 0.12
42202, 0.04
42203, 0.26
42204, 0.49
42205, 0.20
42206, 0.40
42207, 0.46
42208, 0.08
42209, 0.14
42210, 0.57
42211, 0.56
42212, 0.20
42213, 0.36
42214, 0.38
42215, 0.54
42216, 0.20
42217, 0.40
42218, 0.58
42219, 0.12
42220, 0.58
42221, 0.55
42222, 0.14
42223, 0.39
42224, 0.23
42225, 0.59
42226, 0.52
42227, 0.19
42228, 0.81
42229, 0.38
42230, 0.51
42231, 0.39
42232, 0.32
42233, 0.07
42234, 0.25
42235, 0.14
42236, 0.28
42237, 0.27
42238, 0.42
42239, 0.16
42240, 0.29
42241, 0.71
42242, 0.20
42243, 0.41
42244, 0.14
42245, 0.29
42246, 0.16
42247, 0.35
42248, 0.39
42249, 0.25
42250, 0.06
42251, 0.08
42252, 0.32
42253, 0.60
42254, 0.36
42255, 0.41
42256, 0.27
42257, 0.68
42258, 0.45
42259, 0.37
42260, 0.13
42261, 0.04
42262, 0.84
42263, 0.51
42264, 0.54
42265, 0.21
42266, 0.25
42267, 0.35
42268, 0.40
42269, 0.20
42270, 0.20
42271, 0.41
42272, 0.10
42273, 0.25
42274, 0.26
42275, 0.20
42276, 0.37
42277, 0.05
42278, 0.29
42279, 0.21
42280, 0.32
42281, 0.36
42282, 0.55
42283, 0.13
42284, 0.26
42285, 0.40
42286, 0.35
42287, 0.63
42288, 0.43
42289, 0.33
42290, 0.32
42291, 0.24
42292, 0.46
42293, 0.16
42294, 0.28
42295, 0.05
42296, 0.36
42297, 0.40
42298, 0.16
42299, 0.44
42300, 0.27
42301, 0.34
42302, 0.38
42303, 0.24
42304, 0.11
42305, 0.54
42306, 0.45
42307, 0.38
42308, 0.24
42309, 0.23
42310, 0.21
42311, 0.44
42312, 0.61
42313, 0.21
42314, 0.91
42315, 0.39
42316, 0.22
42317, 0.12
42318, 0.61
42319, 0.60
42320, 0.51
42321, 0.22
42322, 0.24
42323, 0.32
42324, 0.30
42325, 0.38
42326, 0.61
42327, 0.45
42328, 0.30
42329, 0.17
42330, 0.84
42331, 0.74
42332, 0.38
42333, 0.24
42334, 0.42
42335, 0.29
42336, 0.76
42337, 0.44
42338, 0.42
42339, 0.13
42340, 0.30
42341, 0.32
42342, 0.30
42343, 0.26
42344, 0.20
42345, 0.39
42346, 0.14
42347, 0.13
42348, 0.26
42349, 0.65
42350, 0.20
42351, 0.52
42352, 0.13
42353, 0.38
42354, 0.60
42355, 0.25
42356, 0.91
42357, 0.31
42358, 0.46
42359, 0.73
42360, 0.28
42361, 0.32
42362, 0.62
42363, 0.27
42364, 0.56
42365, 0.49
42366, 0.20
42367, 0.41
42368, 0.70
42369, 0.28
42370, 0.11
42371, 0.46
42372, 0.17
42373, 0.43
42374, 0.15
42375, 0.20
42376, 0.38
42377, 0.29
42378, 0.29
42379, 0.20
42380, 0.46
42381, 0.34
42382, 0.15
42383, 0.17
42384, 0.29
42385, 0.04
42386, 0.46
42387, 0.21
42388, 0.53
42389, 0.25
42390, 0.58
42391, 0.45
42392, 0.46
42393, 0.15
42394, 0.55
42395, 0.37
42396, 0.04
42397, 0.26
42398, 0.70
42399, 0.43
42400, 0.27
42401, 0.27
42402, 0.41
42403, 0.20
42404, 0.23
42405, 0.38
42406, 0.46
42407, 0.20
42408, 0.04
42409, 0.55
42410, 0.42
42411, 0.27
42412, 0.21
42413, 0.16
42414, 0.30
42415, 0.94
42416, 0.60
42417, 0.53
42418, 0.16
42419, 0.20
42420, 0.47
42421, 0.20
42422, 0.29
42423, 0.41
42424, 0.54
42425, 0.81
42426, 0.46
42427, 0.45
