ID,Prob1
53038, 0.24
53039, 0.22
53040, 0.12
53041, 0.21
53042, 0.08
53043, 0.17
53044, 0.33
53045, 0.53
53046, 0.37
53047, 0.73
53048, 0.13
53049, 0.11
53050, 0.51
53051, 0.12
53052, 0.18
53053, 0.12
53054, 0.35
53055, 0.23
53056, 0.32
53057, 0.11
53058, 0.27
53059, 0.58
53060, 0.16
53061, 0.61
53062, 0.16
53063, 0.18
53064, 0.12
53065, 0.18
53066, 0.30
53067, 0.16
53068, 0.76
53069, 0.06
53070, 0.34
53071, 0.25
53072, 0.29
53073, 0.04
53074, 0.22
53075, 0.46
53076, 0.19
53077, 0.22
53078, 0.18
53079, 0.28
53080, 0.16
53081, 0.60
53082, 0.63
53083, 0.15
53084, 0.37
53085, 0.10
53086, 0.40
53087, 0.33
53088, 0.19
53089, 0.25
53090, 0.23
53091, 0.14
53092, 0.14
53093, 0.16
53094, 0.13
53095, 0.23
53096, 0.11
53097, 0.23
53098, 0.33
53099, 0.12
53100, 0.81
53101, 0.10
53102, 0.34
53103, 0.16
53104, 0.19
53105, 0.07
53106, 0.66
53107, 0.22
53108, 0.42
53109, 0.27
53110, 0.10
53111, 0.28
53112, 0.20
53113, 0.26
53114, 0.29
53115, 0.15
53116, 0.18
53117, 0.33
53118, 0.17
53119, 0.30
53120, 0.56
53121, 0.20
53122, 0.19
53123, 0.18
53124, 0.35
53125, 0.16
53126, 0.14
53127, 0.18
53128, 0.18
53129, 0.37
53130, 0.16
53131, 0.15
53132, 0.25
53133, 0.26
53134, 0.28
53135, 0.33
53136, 0.38
53137, 0.33
53138, 0.24
53139, 0.37
53140, 0.39
53141, 0.43
53142, 0.26
53143, 0.13
53144, 0.20
53145, 0.17
53146, 0.62
53147, 0.19
53148, 0.17
53149, 0.15
53150, 0.16
53151, 0.18
53152, 0.19
53153, 0.18
53154, 0.18
53155, 0.11
53156, 0.06
53157, 0.15
53158, 0.23
53159, 0.20
53160, 0.45
53161, 0.24
53162, 0.17
53163, 0.13
53164, 0.41
53165, 0.37
53166, 0.17
53167, 0.20
53168, 0.10
53169, 0.28
53170, 0.31
53171, 0.16
53172, 0.39
53173, 0.27
53174, 0.35
53175, 0.27
53176, 0.17
53177, 0.34
53178, 0.17
53179, 0.60
53180, 0.23
53181, 0.15
53182, 0.18
53183, 0.75
53184, 0.48
53185, 0.11
53186, 0.25
53187, 0.32
53188, 0.26
53189, 0.80
53190, 0.79
53191, 0.32
53192, 0.61
53193, 0.18
53194, 0.19
53195, 0.14
53196, 0.26
53197, 0.59
53198, 0.21
53199, 0.12
53200, 0.40
53201, 0.06
53202, 0.16
53203, 0.27
53204, 0.25
53205, 0.23
53206, 0.12
53207, 0.17
53208, 0.16
53209, 0.18
53210, 0.35
53211, 0.17
53212, 0.09
53213, 0.14
53214, 0.15
53215, 0.17
53216, 0.40
53217, 0.26
53218, 0.26
53219, 0.30
53220, 0.47
53221, 0.10
53222, 0.21
53223, 0.23
53224, 0.19
53225, 0.24
53226, 0.08
53227, 0.17
53228, 0.21
53229, 0.34
53230, 0.23
53231, 0.20
53232, 0.14
53233, 0.15
53234, 0.20
53235, 0.24
53236, 0.38
53237, 0.09
53238, 0.13
53239, 0.57
53240, 0.28
53241, 0.24
53242, 0.37
53243, 0.19
53244, 0.32
53245, 0.54
53246, 0.63
53247, 0.17
53248, 0.23
53249, 0.26
53250, 0.20
53251, 0.80
53252, 0.28
53253, 0.35
53254, 0.73
53255, 0.57
53256, 0.18
53257, 0.62
53258, 0.57
53259, 0.38
53260, 0.25
53261, 0.73
53262, 0.06
53263, 0.27
53264, 0.17
53265, 0.40
53266, 0.17
53267, 0.29
53268, 0.09
53269, 0.26
53270, 0.13
53271, 0.20
53272, 0.19
53273, 0.06
53274, 0.23
53275, 0.19
53276, 0.27
53277, 0.85
53278, 0.10
53279, 0.27
53280, 0.14
53281, 0.78
53282, 0.65
53283, 0.16
53284, 0.20
53285, 0.20
53286, 0.28
53287, 0.16
53288, 0.19
53289, 0.14
53290, 0.17
53291, 0.32
53292, 0.80
53293, 0.16
53294, 0.13
53295, 0.14
53296, 0.17
53297, 0.31
53298, 0.20
53299, 0.09
53300, 0.24
53301, 0.55
53302, 0.20
53303, 0.15
53304, 0.33
53305, 0.16
53306, 0.21
53307, 0.12
53308, 0.47
53309, 0.10
53310, 0.13
53311, 0.63
53312, 0.14
53313, 0.24
53314, 0.09
53315, 0.25
53316, 0.72
53317, 0.28
53318, 0.16
53319, 0.19
53320, 0.20
53321, 0.21
53322, 0.07
53323, 0.23
53324, 0.20
53325, 0.10
53326, 0.16
53327, 0.21
53328, 0.28
53329, 0.13
53330, 0.13
53331, 0.25
53332, 0.08
53333, 0.25
53334, 0.19
53335, 0.15
53336, 0.35
53337, 0.29
53338, 0.17
53339, 0.14
53340, 0.21
53341, 0.25
53342, 0.23
53343, 0.08
53344, 0.34
53345, 0.31
53346, 0.26
53347, 0.13
53348, 0.28
53349, 0.58
53350, 0.15
53351, 0.38
53352, 0.12
53353, 0.17
53354, 0.35
53355, 0.13
53356, 0.59
53357, 0.26
53358, 0.27
53359, 0.21
53360, 0.28
53361, 0.18
53362, 0.48
53363, 0.78
53364, 0.17
53365, 0.24
53366, 0.20
53367, 0.26
53368, 0.38
53369, 0.13
53370, 0.21
53371, 0.36
53372, 0.34
53373, 0.20
53374, 0.24
53375, 0.37
53376, 0.68
53377, 0.19
53378, 0.72
53379, 0.17
53380, 0.20
53381, 0.34
53382, 0.34
53383, 0.51
53384, 0.09
53385, 0.24
53386, 0.34
53387, 0.25
53388, 0.42
53389, 0.18
53390, 0.16
53391, 0.33
53392, 0.20
53393, 0.41
53394, 0.19
53395, 0.22
53396, 0.26
53397, 0.22
53398, 0.61
53399, 0.27
53400, 0.44
53401, 0.23
53402, 0.59
53403, 0.24
53404, 0.41
53405, 0.27
53406, 0.20
53407, 0.11
53408, 0.21
53409, 0.30
53410, 0.25
53411, 0.17
53412, 0.38
53413, 0.11
53414, 0.45
53415, 0.12
53416, 0.55
53417, 0.67
53418, 0.74
53419, 0.28
53420, 0.14
53421, 0.13
53422, 0.27
53423, 0.13
53424, 0.59
53425, 0.20
53426, 0.07
53427, 0.12
53428, 0.36
53429, 0.11
53430, 0.30
53431, 0.27
53432, 0.15
53433, 0.71
53434, 0.57
53435, 0.18
53436, 0.12
53437, 0.21
53438, 0.78
53439, 0.21
53440, 0.20
53441, 0.39
53442, 0.25
53443, 0.31
53444, 0.24
53445, 0.79
53446, 0.46
53447, 0.24
53448, 0.22
53449, 0.23
53450, 0.21
53451, 0.20
53452, 0.31
53453, 0.63
53454, 0.14
53455, 0.69
53456, 0.39
53457, 0.79
53458, 0.19
53459, 0.33
53460, 0.61
53461, 0.56
53462, 0.26
53463, 0.16
53464, 0.74
53465, 0.46
53466, 0.25
53467, 0.27
53468, 0.29
53469, 0.26
53470, 0.18
53471, 0.23
53472, 0.11
53473, 0.21
53474, 0.23
53475, 0.22
53476, 0.15
53477, 0.38
53478, 0.18
53479, 0.11
53480, 0.24
53481, 0.32
53482, 0.14
53483, 0.52
53484, 0.19
53485, 0.12
53486, 0.14
53487, 0.10
53488, 0.14
53489, 0.16
53490, 0.25
53491, 0.16
53492, 0.75
53493, 0.14
53494, 0.29
53495, 0.30
53496, 0.78
53497, 0.43
53498, 0.33
53499, 0.10
53500, 0.33
53501, 0.17
53502, 0.24
53503, 0.56
53504, 0.10
53505, 0.15
53506, 0.18
53507, 0.20
53508, 0.26
53509, 0.23
53510, 0.15
53511, 0.09
53512, 0.17
53513, 0.34
53514, 0.31
53515, 0.23
53516, 0.19
53517, 0.20
53518, 0.37
53519, 0.14
53520, 0.62
53521, 0.77
53522, 0.14
53523, 0.24
53524, 0.23
53525, 0.16
53526, 0.24
53527, 0.13
53528, 0.08
53529, 0.55
53530, 0.29
53531, 0.10
53532, 0.18
53533, 0.10
53534, 0.17
53535, 0.24
53536, 0.17
53537, 0.17
53538, 0.69
53539, 0.41
53540, 0.27
53541, 0.20
53542, 0.16
53543, 0.43
53544, 0.20
53545, 0.17
53546, 0.23
53547, 0.22
53548, 0.14
53549, 0.39
53550, 0.17
53551, 0.22
53552, 0.23
53553, 0.28
53554, 0.41
53555, 0.30
53556, 0.57
53557, 0.28
53558, 0.46
53559, 0.45
53560, 0.30
53561, 0.25
53562, 0.16
53563, 0.17
53564, 0.08
53565, 0.34
53566, 0.32
53567, 0.13
53568, 0.22
53569, 0.25
53570, 0.16
53571, 0.73
53572, 0.19
53573, 0.22
53574, 0.17
53575, 0.25
53576, 0.72
53577, 0.11
53578, 0.20
53579, 0.21
53580, 0.29
53581, 0.30
53582, 0.21
53583, 0.07
53584, 0.15
53585, 0.15
53586, 0.19
53587, 0.71
53588, 0.15
53589, 0.33
53590, 0.17
53591, 0.16
53592, 0.45
53593, 0.31
53594, 0.21
53595, 0.30
53596, 0.57
53597, 0.26
53598, 0.28
53599, 0.18
53600, 0.17
53601, 0.28
53602, 0.27
53603, 0.18
53604, 0.78
53605, 0.12
53606, 0.11
53607, 0.25
53608, 0.22
53609, 0.19
53610, 0.30
53611, 0.68
53612, 0.84
53613, 0.17
53614, 0.29
53615, 0.23
53616, 0.13
53617, 0.81
53618, 0.73
53619, 0.79
53620, 0.22
53621, 0.36
53622, 0.16
53623, 0.27
53624, 0.22
53625, 0.46
53626, 0.57
53627, 0.12
53628, 0.10
53629, 0.07
53630, 0.09
53631, 0.22
53632, 0.13
53633, 0.16
53634, 0.18
53635, 0.38
53636, 0.32
53637, 0.12
53638, 0.05
53639, 0.78
53640, 0.18
53641, 0.29
53642, 0.18
53643, 0.29
53644, 0.33
53645, 0.31
53646, 0.17
53647, 0.61
53648, 0.11
53649, 0.24
53650, 0.78
53651, 0.30
53652, 0.77
53653, 0.21
53654, 0.13
53655, 0.70
53656, 0.26
53657, 0.51
53658, 0.32
53659, 0.41
53660, 0.37
53661, 0.20
53662, 0.39
53663, 0.31
53664, 0.21
53665, 0.16
53666, 0.22
53667, 0.48
53668, 0.24
53669, 0.24
53670, 0.15
53671, 0.12
53672, 0.27
53673, 0.13
53674, 0.79
53675, 0.33
53676, 0.26
53677, 0.35
53678, 0.72
53679, 0.73
53680, 0.22
53681, 0.23
53682, 0.26
53683, 0.17
53684, 0.22
53685, 0.22
53686, 0.23
53687, 0.20
53688, 0.37
53689, 0.63
53690, 0.39
53691, 0.23
53692, 0.28
53693, 0.10
53694, 0.32
53695, 0.02
53696, 0.17
53697, 0.55
53698, 0.43
53699, 0.24
53700, 0.17
53701, 0.10
53702, 0.12
53703, 0.17
53704, 0.53
53705, 0.23
53706, 0.23
53707, 0.40
53708, 0.29
53709, 0.33
53710, 0.58
53711, 0.33
53712, 0.66
53713, 0.17
53714, 0.25
53715, 0.32
53716, 0.61
53717, 0.09
53718, 0.36
53719, 0.55
53720, 0.30
53721, 0.41
53722, 0.22
53723, 0.13
53724, 0.15
53725, 0.24
53726, 0.20
53727, 0.24
53728, 0.10
53729, 0.16
53730, 0.11
53731, 0.23
53732, 0.22
53733, 0.71
53734, 0.74
53735, 0.31
53736, 0.19
53737, 0.15
53738, 0.32
53739, 0.20
53740, 0.21
53741, 0.14
53742, 0.28
53743, 0.17
53744, 0.10
53745, 0.21
53746, 0.20
53747, 0.23
53748, 0.20
53749, 0.07
53750, 0.00
53751, 0.32
53752, 0.62
53753, 0.83
53754, 0.14
53755, 0.30
53756, 0.36
53757, 0.29
53758, 0.20
53759, 0.20
53760, 0.23
53761, 0.18
53762, 0.16
53763, 0.13
53764, 0.25
53765, 0.14
53766, 0.62
53767, 0.21
53768, 0.41
53769, 0.14
53770, 0.11
53771, 0.18
53772, 0.19
53773, 0.49
53774, 0.25
53775, 0.12
53776, 0.17
53777, 0.13
53778, 0.30
53779, 0.77
53780, 0.20
53781, 0.09
53782, 0.09
53783, 0.15
53784, 0.14
53785, 0.23
53786, 0.14
53787, 0.11
53788, 0.19
53789, 0.22
53790, 0.07
53791, 0.14
53792, 0.21
53793, 0.47
53794, 0.74
53795, 0.15
53796, 0.36
53797, 0.12
53798, 0.23
53799, 0.23
53800, 0.26
53801, 0.62
53802, 0.13
53803, 0.11
53804, 0.14
53805, 0.64
53806, 0.16
53807, 0.14
53808, 0.24
53809, 0.22
53810, 0.39
53811, 0.22
53812, -0.00
53813, 0.19
53814, 0.37
53815, 0.17
53816, 0.60
53817, 0.20
53818, 0.33
53819, 0.17
53820, 0.59
53821, 0.17
53822, 0.13
53823, 0.45
53824, 0.24
53825, 0.16
53826, 0.84
53827, 0.30
53828, 0.10
53829, 0.26
53830, 0.44
53831, 0.13
53832, 0.15
53833, 0.24
53834, 0.15
53835, 0.13
53836, 0.10
53837, 0.23
53838, 0.18
53839, 0.16
53840, 0.15
53841, 0.44
53842, 0.24
53843, 0.10
53844, 0.23
53845, 0.09
53846, 0.18
53847, 0.39
53848, 0.19
53849, 0.42
53850, 0.21
53851, 0.27
53852, 0.45
53853, 0.14
53854, 0.46
53855, 0.29
53856, 0.14
53857, 0.16
53858, 0.08
53859, 0.25
53860, 0.73
53861, 0.13
53862, 0.36
53863, 0.31
53864, 0.13
53865, 0.37
53866, 0.27
53867, 0.35
53868, 0.46
53869, 0.64
53870, 0.46
53871, 0.26
53872, 0.33
53873, 0.21
53874, 0.14
53875, 0.11
53876, 0.21
53877, 0.14
53878, 0.18
53879, 0.35
53880, 0.33
53881, 0.13
53882, 0.09
53883, 0.25
53884, 0.17
53885, 0.16
53886, 0.10
53887, 0.39
53888, 0.14
53889, 0.31
53890, 0.17
53891, 0.36
53892, 0.28
53893, 0.16
53894, 0.16
53895, 0.30
53896, 0.19
53897, 0.63
53898, 0.25
53899, 0.28
53900, 0.26
53901, 0.44
53902, 0.22
53903, 0.07
53904, 0.07
53905, 0.19
53906, 0.19
53907, 0.47
53908, 0.12
53909, 0.42
53910, 0.68
53911, 0.36
53912, 0.26
53913, 0.30
53914, 0.73
53915, 0.22
53916, 0.14
53917, 0.09
53918, 0.21
53919, 0.25
53920, 0.26
53921, 0.17
53922, 0.28
53923, 0.31
53924, 0.65
53925, 0.19
53926, 0.14
53927, 0.30
53928, 0.33
53929, 0.18
53930, 0.20
53931, 0.24
53932, 0.26
53933, 0.19
53934, 0.13
53935, 0.20
53936, 0.47
53937, 0.17
53938, 0.29
53939, 0.16
53940, 0.27
53941, 0.24
53942, 0.61
53943, 0.39
53944, 0.78
53945, 0.17
53946, 0.13
53947, 0.16
53948, 0.14
53949, 0.31
53950, 0.18
53951, 0.22
53952, 0.06
53953, 0.11
53954, 0.19
53955, 0.39
53956, 0.52
53957, 0.37
53958, 0.16
53959, 0.06
53960, 0.13
53961, 0.68
53962, 0.21
53963, 0.17
53964, 0.19
53965, 0.20
53966, 0.31
53967, 0.24
53968, 0.47
53969, 0.27
53970, 0.17
53971, 0.53
53972, 0.27
53973, 0.76
53974, 0.29
53975, 0.21
53976, 0.22
53977, 0.22
53978, 0.11
53979, 0.24
53980, 0.12
53981, 0.37
53982, 0.16
53983, 0.25
53984, 0.11
53985, 0.24
53986, 0.37
53987, 0.22
53988, 0.06
53989, 0.24
53990, 0.10
53991, 0.21
53992, 0.18
53993, 0.16
53994, 0.26
53995, 0.26
53996, 0.19
53997, 0.15
53998, 0.39
53999, 0.16
54000, 0.13
54001, 0.18
54002, 0.18
54003, 0.31
54004, 0.09
54005, 0.20
54006, 0.25
54007, 0.32
54008, 0.34
54009, 0.32
54010, 0.09
54011, 0.74
54012, 0.22
54013, 0.24
54014, 0.60
54015, 0.13
54016, 0.28
54017, 0.20
54018, 0.20
54019, 0.29
54020, 0.19
54021, 0.27
54022, 0.50
54023, 0.24
54024, 0.30
54025, 0.16
54026, 0.18
54027, 0.23
54028, 0.21
54029, 0.38
54030, 0.54
54031, 0.28
54032, 0.27
54033, 0.24
54034, 0.19
54035, 0.02
54036, 0.24
54037, 0.17
54038, 0.48
54039, 0.37
54040, 0.21
54041, 0.21
54042, 0.29
54043, 0.37
54044, 0.38
54045, 0.18
54046, 0.64
54047, 0.25
54048, 0.14
54049, 0.81
54050, 0.57
54051, 0.10
54052, 0.18
54053, 0.77
54054, 0.11
54055, 0.23
54056, 0.16
54057, 0.16
54058, 0.31
54059, 0.20
54060, 0.72
54061, 0.43
54062, 0.67
54063, 0.23
54064, 0.09
54065, 0.19
54066, 0.58
54067, 0.17
54068, 0.37
54069, 0.18
54070, 0.21
54071, 0.26
54072, 0.24
54073, 0.62
54074, 0.27
54075, 0.14
54076, 0.22
54077, 0.25
54078, 0.27
54079, 0.23
54080, 0.48
54081, 0.26
54082, 0.06
54083, 0.11
54084, 0.21
54085, 0.60
54086, 0.25
54087, 0.24
54088, 0.40
54089, 0.75
54090, 0.29
54091, 0.71
54092, 0.22
54093, 0.23
54094, 0.07
54095, 0.24
54096, 0.17
54097, 0.36
54098, 0.62
54099, 0.41
54100, 0.26
54101, 0.84
54102, 0.29
54103, 0.59
54104, 0.17
54105, 0.35
54106, 0.10
54107, 0.34
54108, 0.69
54109, 0.11
54110, 0.02
54111, 0.57
54112, 0.16
54113, 0.13
54114, 0.19
54115, 0.35
54116, 0.25
54117, 0.22
54118, 0.22
54119, 0.22
54120, 0.17
54121, 0.15
54122, 0.21
54123, 0.12
54124, 0.21
54125, 0.07
54126, 0.28
54127, 0.52
54128, 0.18
54129, 0.10
54130, 0.21
54131, 0.77
54132, 0.22
54133, 0.11
54134, 0.21
54135, 0.20
54136, 0.13
54137, 0.74
54138, 0.15
54139, 0.24
54140, 0.30
54141, 0.21
54142, 0.13
54143, 0.67
54144, 0.19
54145, 0.14
54146, 0.09
54147, 0.74
54148, 0.23
54149, 0.19
54150, 0.10
54151, 0.36
54152, 0.25
54153, 0.36
54154, 0.66
54155, 0.20
54156, 0.24
54157, 0.26
54158, 0.13
54159, 0.27
54160, 0.18
54161, 0.07
54162, 0.18
54163, 0.35
54164, 0.09
54165, 0.22
54166, 0.27
54167, 0.08
54168, 0.20
54169, 0.16
54170, 0.44
54171, 0.14
54172, 0.30
54173, 0.80
54174, 0.14
54175, 0.20
54176, 0.23
54177, 0.24
54178, 0.49
54179, 0.36
54180, 0.15
54181, 0.15
54182, 0.11
54183, 0.21
54184, 0.18
54185, 0.21
54186, 0.41
54187, 0.88
54188, 0.18
54189, 0.09
54190, 0.61
54191, 0.27
54192, 0.11
54193, 0.21
54194, 0.52
54195, 0.14
54196, 0.60
54197, 0.32
54198, 0.72
54199, 0.05
54200, 0.19
54201, 0.58
54202, 0.40
54203, 0.22
54204, 0.27
54205, 0.21
54206, 0.23
54207, 0.35
54208, 0.28
54209, 0.21
54210, 0.67
54211, 0.13
54212, 0.16
54213, 0.11
54214, 0.72
54215, 0.22
54216, 0.16
54217, 0.28
54218, 0.25
54219, 0.20
54220, 0.26
54221, 0.17
54222, 0.41
54223, 0.14
54224, 0.75
54225, 0.66
54226, 0.13
54227, 0.14
54228, 0.26
54229, 0.20
54230, 0.18
54231, 0.19
54232, 0.15
54233, 0.38
54234, 0.10
54235, 0.39
54236, 0.78
54237, 0.12
54238, 0.69
54239, 0.78
54240, 0.29
54241, 0.70
54242, 0.24
54243, 0.11
54244, 0.24
54245, 0.16
54246, 0.18
54247, 0.24
54248, 0.19
54249, 0.60
54250, 0.17
54251, 0.20
54252, 0.21
54253, 0.39
54254, 0.27
54255, 0.10
54256, 0.21
54257, 0.16
54258, 0.31
54259, 0.30
54260, 0.17
54261, 0.38
54262, 0.47
54263, 0.18
54264, 0.39
54265, 0.15
54266, 0.11
54267, 0.75
54268, 0.31
54269, 0.29
54270, 0.27
54271, 0.16
54272, 0.15
54273, 0.13
54274, 0.43
54275, 0.12
54276, 0.24
54277, 0.52
54278, 0.11
54279, 0.19
54280, 0.24
54281, 0.30
54282, 0.67
54283, 0.25
54284, 0.25
54285, 0.19
54286, 0.24
54287, 0.14
54288, 0.19
54289, 0.09
54290, 0.16
54291, 0.20
54292, 0.31
54293, 0.57
54294, 0.59
54295, 0.13
54296, 0.21
54297, 0.33
54298, 0.23
54299, 0.22
54300, 0.17
54301, 0.29
54302, 0.48
54303, 0.69
54304, 0.22
54305, 0.56
54306, 0.27
54307, 0.30
54308, 0.21
54309, 0.21
54310, 0.09
54311, 0.19
54312, 0.37
54313, 0.17
54314, 0.16
54315, 0.26
54316, 0.81
54317, 0.23
54318, 0.48
54319, 0.24
54320, 0.44
54321, 0.07
54322, 0.54
54323, 0.28
54324, 0.46
54325, 0.31
54326, 0.33
54327, 0.19
54328, 0.26
54329, 0.18
54330, 0.15
54331, 0.12
54332, 0.52
54333, 0.25
54334, 0.09
54335, 0.34
54336, 0.13
54337, 0.34
54338, 0.60
54339, 0.28
54340, 0.12
54341, 0.12
54342, 0.73
54343, 0.20
54344, 0.23
54345, 0.28
54346, 0.18
54347, 0.19
54348, 0.53
54349, 0.12
54350, 0.64
54351, 0.11
54352, 0.25
54353, 0.27
54354, 0.20
54355, 0.13
54356, 0.17
54357, 0.71
54358, 0.24
54359, 0.11
54360, 0.44
54361, 0.18
54362, 0.58
54363, 0.16
54364, 0.23
54365, 0.12
54366, 0.35
54367, 0.21
54368, 0.15
54369, 0.18
54370, 0.15
54371, 0.29
54372, 0.17
54373, 0.17
54374, 0.29
54375, 0.64
54376, 0.68
54377, 0.12
54378, 0.07
54379, 0.46
54380, 0.86
54381, 0.49
54382, 0.22
54383, 0.20
54384, 0.28
54385, 0.19
54386, 0.19
54387, 0.08
54388, 0.18
54389, 0.03
54390, 0.21
54391, 0.17
54392, 0.16
54393, 0.18
54394, 0.12
54395, 0.21
54396, 0.45
54397, 0.25
54398, 0.11
54399, 0.62
54400, 0.43
54401, 0.20
54402, 0.29
54403, 0.16
54404, 0.12
54405, 0.14
54406, 0.19
54407, 0.26
54408, 0.16
54409, 0.02
54410, 0.23
54411, 0.20
54412, 0.24
54413, 0.24
54414, 0.25
54415, 0.57
54416, 0.16
54417, 0.14
54418, 0.18
54419, 0.35
54420, 0.43
54421, 0.43
54422, 0.23
54423, 0.19
54424, 0.25
54425, 0.25
54426, 0.15
54427, 0.43
54428, 0.06
54429, 0.11
54430, 0.42
54431, 0.21
54432, 0.68
54433, 0.28
54434, 0.23
54435, 0.38
54436, 0.15
54437, 0.12
54438, 0.03
54439, 0.19
54440, 0.28
54441, 0.27
54442, 0.09
54443, 0.13
54444, 0.09
54445, 0.22
54446, 0.39
54447, 0.54
54448, 0.11
54449, 0.60
54450, 0.27
54451, 0.17
54452, 0.25
54453, 0.16
54454, 0.19
54455, 0.19
54456, 0.56
54457, 0.10
54458, 0.40
54459, 0.22
54460, 0.17
54461, 0.27
54462, 0.36
54463, 0.17
54464, 0.30
54465, 0.51
54466, 0.14
54467, 0.17
54468, 0.13
54469, 0.81
54470, 0.34
54471, 0.21
54472, 0.18
54473, 0.15
54474, 0.13
54475, 0.22
54476, 0.28
54477, 0.17
54478, 0.24
54479, 0.65
54480, 0.17
54481, 0.52
54482, 0.77
54483, 0.20
54484, 0.22
54485, 0.65
54486, 0.05
54487, 0.19
54488, 0.54
54489, 0.22
54490, 0.16
54491, 0.31
54492, 0.15
54493, 0.17
54494, 0.19
54495, 0.13
54496, 0.48
54497, 0.13
54498, 0.24
54499, 0.17
54500, 0.29
54501, 0.30
54502, 0.19
54503, 0.24
54504, 0.27
54505, 0.22
54506, 0.53
54507, 0.26
54508, 0.11
54509, 0.20
54510, 0.69
54511, 0.76
54512, 0.48
54513, 0.27
54514, 0.22
54515, 0.20
54516, 0.24
54517, 0.34
54518, 0.19
54519, 0.40
54520, 0.34
54521, 0.47
54522, 0.09
54523, 0.61
54524, 0.15
54525, 0.51
54526, 0.20
54527, 0.19
54528, 0.20
54529, 0.15
54530, 0.64
54531, 0.19
54532, 0.14
54533, 0.25
54534, 0.30
54535, 0.26
54536, 0.33
54537, 0.11
54538, 0.26
54539, 0.13
54540, 0.35
54541, 0.16
54542, 0.42
54543, 0.06
54544, 0.09
54545, 0.09
54546, 0.08
54547, 0.68
54548, 0.26
54549, 0.78
54550, 0.44
54551, 0.19
54552, 0.78
54553, 0.21
54554, 0.59
54555, 0.26
54556, 0.30
54557, 0.31
54558, 0.22
54559, 0.24
54560, 0.47
54561, 0.77
54562, 0.72
54563, 0.17
54564, 0.19
54565, 0.13
54566, 0.63
54567, 0.18
54568, 0.14
54569, 0.11
54570, 0.22
54571, 0.22
54572, 0.18
54573, 0.03
54574, 0.33
54575, 0.18
54576, 0.12
54577, 0.12
54578, 0.25
54579, 0.20
54580, 0.72
54581, 0.29
54582, 0.20
54583, 0.21
54584, 0.36
54585, 0.17
54586, 0.22
54587, 0.11
54588, 0.22
54589, 0.39
54590, 0.15
54591, 0.11
54592, 0.67
54593, 0.56
54594, 0.57
54595, 0.18
54596, 0.70
54597, 0.65
54598, 0.17
54599, 0.12
54600, 0.36
54601, 0.19
54602, 0.13
54603, 0.17
54604, 0.17
54605, 0.41
54606, 0.25
54607, 0.26
54608, 0.18
54609, 0.22
54610, 0.17
54611, 0.54
54612, 0.27
54613, 0.63
54614, 0.18
54615, 0.24
54616, 0.46
54617, 0.35
54618, 0.23
54619, 0.70
54620, 0.13
54621, 0.21
54622, 0.25
54623, 0.55
54624, 0.45
54625, 0.28
54626, 0.70
54627, 0.16
54628, 0.14
54629, 0.74
54630, 0.22
54631, 0.24
54632, 0.16
54633, 0.14
54634, 0.18
54635, 0.22
54636, 0.09
54637, 0.37
54638, 0.17
54639, 0.17
54640, 0.22
54641, 0.23
54642, 0.32
54643, 0.23
54644, 0.17
54645, 0.24
54646, 0.36
54647, 0.26
54648, 0.58
54649, 0.55
54650, 0.41
54651, 0.11
54652, 0.14
54653, 0.23
54654, 0.31
54655, 0.00
54656, 0.91
54657, 0.22
54658, 0.17
54659, 0.33
54660, 0.11
54661, 0.52
54662, 0.28
54663, 0.19
54664, 0.12
54665, 0.28
54666, 0.12
54667, 0.15
54668, 0.21
54669, 0.18
54670, 0.19
54671, 0.19
54672, 0.25
54673, 0.25
54674, 0.69
54675, 0.37
54676, 0.10
54677, 0.14
54678, 0.34
54679, 0.29
54680, 0.79
54681, 0.23
54682, 0.24
54683, 0.16
54684, 0.12
54685, 0.54
54686, 0.11
54687, 0.09
54688, 0.21
54689, 0.40
54690, 0.24
54691, 0.20
54692, 0.26
54693, 0.24
54694, 0.25
54695, 0.18
54696, 0.19
54697, 0.26
54698, 0.63
54699, 0.35
54700, 0.19
54701, 0.06
54702, 0.22
54703, 0.36
54704, 0.40
54705, 0.21
54706, 0.17
54707, 0.31
54708, 0.40
54709, 0.19
54710, 0.59
54711, 0.09
54712, 0.14
54713, 0.24
54714, 0.18
54715, 0.44
54716, 0.22
54717, 0.39
54718, 0.15
54719, 0.27
54720, 0.08
54721, 0.51
54722, 0.19
54723, 0.21
54724, 0.19
54725, 0.16
54726, 0.17
54727, 0.29
54728, 0.09
54729, 0.13
54730, 0.47
54731, 0.55
54732, 0.22
54733, 0.12
54734, 0.24
54735, 0.29
54736, 0.18
54737, 0.17
54738, 0.14
54739, 0.22
54740, 0.11
54741, 0.33
54742, 0.15
54743, 0.22
54744, 0.31
54745, 0.21
54746, 0.46
54747, 0.10
54748, 0.27
54749, 0.12
54750, 0.69
54751, 0.26
54752, 0.20
54753, 0.27
54754, 0.36
54755, 0.31
54756, 0.18
54757, 0.06
54758, 0.52
54759, 0.18
54760, 0.22
54761, 0.25
54762, 0.19
54763, 0.12
54764, 0.22
54765, 0.21
54766, 0.63
54767, 0.27
54768, 0.35
54769, 0.25
54770, -0.02
54771, 0.70
54772, 0.16
54773, 0.27
54774, 0.29
54775, 0.14
54776, 0.14
54777, 0.65
54778, 0.15
54779, 0.22
54780, 0.31
54781, 0.31
54782, 0.06
54783, 0.23
54784, 0.13
54785, 0.15
54786, 0.10
